Date,Open,High,Low,Close,Volume,sentiment
2020-03-04,71.69461969933852,73.37790783984885,70.89409003325196,73.2182846069336,219178400,0.0
2020-03-05,71.47209384482164,72.44675702043206,70.47808575850526,70.8432846069336,187572800,0.0
2020-03-06,68.2022618674925,70.33539821217181,68.01603849038064,69.90248107910156,226176800,0.0
2020-03-09,63.788478823723246,67.25663636962582,63.60708978441408,64.37376403808594,286744800,0.0
2020-03-10,67.02687337652254,69.27609424415243,65.14767842910632,69.01005554199219,285290000,0.0
2020-03-11,67.08733175658426,68.01362169576068,65.74988307252373,66.61329650878906,255598800,0.0
2020-03-12,61.89960811199781,65.30004700639003,59.979302435498994,60.03492736816406,418474000,0.0
2020-03-13,64.06417921518192,67.69921444547847,61.17646208174082,67.22760009765625,370732000,0.0
2020-03-16,58.51609560503949,62.65901820555978,58.044484903274174,58.5789794921875,322423600,0.0
2020-03-17,59.86079146440188,62.30349462454375,57.65751943951495,61.15470123291016,324056000,0.0
2020-03-18,57.98884992987561,60.46299463712357,57.3479399725011,59.65762710571289,300233600,0.0
2020-03-19,59.83177642616681,61.149869314864894,58.67572396250281,59.20054244995117,271857200,0.0
2020-03-20,59.780979833542105,60.90559392761973,55.14225991553352,55.44215774536133,401693200,0.0
2020-03-23,55.16160823517076,55.26318563901528,51.42015725357116,54.26433563232422,336752800,0.0
2020-03-24,57.16414681678831,59.90433080067905,56.6659322179662,59.70843124389648,287531200,0.0
2020-03-25,60.644394003218935,62.45828415286656,59.08444921259577,59.37950897216797,303602000,0.0
2020-03-26,59.6213587856584,62.56227643476942,59.58266157820947,62.50423431396485,252087200,0.0
2020-03-27,61.12809336695391,61.882670430565696,59.74953769675213,59.91641616821289,204216800,0.0
2020-03-30,60.64196895182637,61.79802116213787,60.317884482413085,61.62630462646485,167976400,0.0
2020-03-31,61.8173747321562,63.48373122959482,60.94670602705082,61.50054550170898,197002000,0.0
2020-04-01,59.61652017243426,60.15343192722889,57.83407204839957,58.26456832885742,176218400,0.0
2020-04-02,58.12670897901646,59.290016512254034,57.29473750591379,59.23680877685547,165934000,0.0
2020-04-03,58.72166837623119,59.4230377244274,57.79537474123642,58.38549423217773,129880000,0.0
2020-04-06,60.68068581204311,63.63369766248982,60.31307330498807,63.47891616821289,201820400,0.0
2020-04-07,65.49349600818158,65.71116863752725,62.63964634698357,62.7436408996582,202887200,0.0
2020-04-08,63.54420737089297,64.66398358059458,63.179015782136176,64.34957885742188,168895200,0.0
2020-04-09,64.98563931197687,65.31697539124775,64.0182312530311,64.81391906738281,161834800,0.0
2020-04-13,64.89132507247314,66.19491120746524,64.29152931174313,66.08607482910156,131022800,0.0
2020-04-14,67.71856827528313,69.71384751910844,67.24695386535642,69.42362213134766,194994800,0.0
2020-04-15,68.29899592755704,69.24947241325025,67.87092059097999,68.78995513916016,131154400,0.0
2020-04-16,69.50343396347523,69.7017543891835,68.28691861079514,69.33655548095703,157125200,0.0
2020-04-17,68.85285583806908,69.39944379426973,66.95915028721262,68.395751953125,215250000,0.0
2020-04-20,67.22276798842614,68.12487124671051,66.95672930580358,66.97607421875,130015200,0.0
2020-04-21,66.81887303902265,67.05346978399236,64.19477725392538,64.90582275390625,180991600,0.0
2020-04-22,66.17313585465308,67.21068321571147,65.83213095921919,66.77535247802734,116862400,0.0
2020-04-23,66.71971058203668,68.14180153410112,66.47785858014103,66.51655578613281,124814400,0.0
2020-04-24,67.04137578063921,68.44653527723898,66.99300242947831,68.43685913085938,126161200,0.0
2020-04-27,68.1539012595656,68.81658086164907,67.70648089449013,68.48524475097656,117087600,0.0
2020-04-28,68.94716776474043,69.12855677224428,67.28323213572467,67.37512969970703,112004800,0.0
2020-04-29,68.86252533126566,70.05727484881541,68.65937052894684,69.58808135986328,137280800,0.0
2020-04-30,70.12742599739215,71.23269175777668,69.73804769719284,71.05613708496094,183064000,0.0
2020-05-01,69.23014589148127,72.31375937660403,69.13340655240944,69.91217041015625,240616800,0.0
2020-05-04,69.93636455572125,71.02953322733046,69.24708469755467,70.90135192871094,133568000,0.0
2020-05-05,71.36085458478117,72.79745613687825,71.21574190038736,71.96548461914062,147751200,0.0
2020-05-06,72.6668439519477,73.33919216211522,72.28230018886588,72.70796203613281,142333600,0.0
2020-05-07,73.33436077692376,73.80597511019377,73.03204578911914,73.46012115478516,115215200,0.0
2020-05-08,74.11975020715006,75.26195467448645,73.79236468701193,75.20860290527344,133838400,0.0
2020-05-11,74.71631428574544,76.88674476777591,74.50775467946016,76.39203643798828,145946400,0.0
2020-05-12,77.0759246832065,77.52699113098126,75.3977819524198,75.51903533935547,162301200,0.0
2020-05-13,75.69848874535289,76.62001893576661,73.53047757307446,74.60720825195312,200622400,0.0
2020-05-14,73.84572041786713,75.12615554695448,73.12304775988805,75.0655288696289,158929200,0.0
2020-05-15,72.83688885866347,74.6678114842192,72.80293436830361,74.62173461914062,166348400,0.0
2020-05-18,75.94583922224601,76.75338341225793,75.25469353128105,76.37992095947266,135178400,0.0
2020-05-19,76.39689435415646,77.24324046806854,75.90703342703199,75.93856048583984,101729600,0.0
2020-05-20,76.79703911153015,77.48575742301782,76.75823714177773,77.41543579101562,111504800,0.0
2020-05-21,77.27719341349972,77.81798607126746,76.60059758260323,76.8382568359375,102688800,0.0
2020-05-22,76.57635760990264,77.4154363353504,76.47450891421555,77.3329849243164,81803200,0.0
2020-05-26,78.45091841064635,78.6303710026143,76.75337148985957,76.80915069580078,125522000,0.0
2020-05-27,76.66607534046294,77.28931196459057,75.92642542981746,77.14380645751953,112945200,0.0
2020-05-28,76.81885227689466,78.43637538186252,76.54239845998111,77.17776489257812,133560800,0.0
2020-05-29,77.42027570132166,77.8810370209666,76.74610726923865,77.10259246826172,153532400,0.0
2020-06-01,77.05650232055906,78.1720345974753,76.92554663308496,78.05078125,80791200,0.0
2020-06-02,77.78401795906733,78.43636152325215,77.34265402331467,78.412109375,87642800,0.0
2020-06-03,78.73222950297175,79.10569190926654,78.15990981793529,78.84378051757812,104491200,0.0
2020-06-04,78.66673203409954,78.96501046306783,77.79127922053404,78.16474151611328,87560400,0.0
2020-06-05,78.41452538129855,80.4515797254007,78.38542576792382,80.39095306396484,137250400,0.0
2020-06-08,80.0878276354404,80.90022645874406,79.37728486968395,80.86627197265625,95654400,0.0
2020-06-09,80.5461703012507,83.81272809723069,80.51464324949785,83.41986846923828,147712400,0.0
2020-06-10,84.36807171758845,86.0340914097843,83.92913522287401,85.56605529785156,166651600,0.0
2020-06-11,84.71002389741363,85.134410668066,81.35615913194549,81.4580078125,201662400,0.0
2020-06-12,83.59689759140369,84.34381486093497,81.05057761692748,82.1612548828125,200146000,0.0
2020-06-15,80.81535534530535,83.82971175950732,80.6528726048748,83.1773681640625,138808800,0.0
2020-06-16,85.23139143477016,85.653358069437,83.59689886122223,85.38174438476562,165428800,0.0
2020-06-17,86.12623969122872,86.18686635684281,85.14166323371323,85.2629165649414,114406400,0.0
2020-06-18,85.21926346579517,85.71397910806621,84.68817330586795,85.29686737060547,96820400,0.0
2020-06-19,86.00259226707146,86.4682010550296,83.70119831369777,84.80945587158203,264476000,0.0
2020-06-22,85.20230612758097,87.17145941767127,85.15622926088085,87.02838134765625,135445200,0.0
2020-06-23,88.27244463261384,90.30465209700697,87.85290534963454,88.885986328125,212155600,0.0
2020-06-24,88.51494690487205,89.43404938466047,86.94350079967253,87.31696319580078,192623200,0.0
2020-06-25,87.47216900112456,88.51494484309887,86.71312185164297,88.47614288330078,137522400,0.0
2020-06-26,88.37186655732566,88.59254854021978,85.60971171941675,85.75764465332031,205256800,0.0
2020-06-29,85.66550295799838,87.82866626069892,85.18776440060446,87.73408508300781,130646000,0.0
2020-06-30,87.32182147239291,88.75261712274803,87.30242419000004,88.4664535522461,140223200,0.0
2020-07-01,88.54402924512468,89.08724178750444,88.25059826293374,88.2990951538086,110737200,0.0
2020-07-02,89.20607508168689,89.84144133765948,88.18512412993056,88.2990951538086,114041600,0.0
2020-07-06,89.72748052152446,91.12916897526443,89.6959534658751,90.6611328125,118655600,0.0
2020-07-07,91.03943260618246,91.81787696805416,90.26826314860052,90.37981414794922,112424400,0.0
2020-07-08,91.3571322149976,92.51631404514396,91.26982594707978,92.48478698730467,117092000,0.0
2020-07-09,93.37721573714497,93.43056751509404,91.83487644851928,92.88250732421876,125642800,0.0
2020-07-10,92.47751045180962,93.10318192525366,91.86639619002682,93.04497528076172,90257200,0.0
2020-07-13,94.3496671725953,96.95904193877826,92.40233843929651,92.6157455444336,191649200,0.0
2020-07-14,91.99734332779671,94.33995906948404,91.063698400921,94.14838409423828,170989200,0.0
2020-07-15,96.02295896280788,96.27274058885732,93.5978917581658,94.7958755493164,153198000,0.0
2020-07-16,93.66821938221526,94.48546583387537,93.0304255327924,93.6294174194336,110577600,0.0
2020-07-17,94.0804677579499,94.23566818195911,92.9673556043315,93.44024658203124,92186800,0.0
2020-07-20,93.527561622358,95.54763916358736,93.18319885433614,95.40940856933594,90318000,0.0
2020-07-21,96.19997393951472,96.2751504170526,93.84280875166304,94.09259033203124,103433200,0.0
2020-07-22,93.79430867429808,95.0383691628231,93.70700981931506,94.35692596435548,89001600,0.0
2020-07-23,94.09015830080249,94.16776220953984,89.25215478910144,90.06212615966797,197004400,0.0
2020-07-24,88.26032136137546,90.18339782375423,86.47304066581674,89.83903503417969,185438800,0.0
2020-07-27,90.9012259090905,92.06040783505117,90.678123851771,91.96825408935548,121214000,0.0
2020-07-28,91.5389903643371,91.7160228925572,90.45255785000906,90.45741271972656,103625600,0.0
2020-07-29,90.94002484369736,92.37566795887918,90.90365031390353,92.1913604736328,90329200,0.0
2020-07-30,91.364396166037,93.41115323756708,90.95698669984957,93.30687713623048,158130000,0.0
2020-07-31,99.80121727475652,103.22541096516196,97.80295687640108,103.07505798339844,374336800,0.0
2020-08-03,104.95690446853536,108.29137183717285,104.6586259422002,105.67230224609376,308151200,0.0
2020-08-04,105.86143507889906,107.46925546567044,105.1387625467804,106.3779754638672,173071600,0.0
2020-08-05,106.09909913352544,107.08367565483032,105.63348305512756,106.76356506347656,121776800,0.0
2020-08-06,107.09582786841136,110.98321070655226,106.50653825244208,110.48849487304688,202428800,0.0
2020-08-07,110.009872310896,110.46660808616394,107.17957700537669,107.97643280029295,198045600,0.0
2020-08-10,109.4219488794754,110.56378836086954,106.89533339122228,109.5458526611328,212403600,0.0
2020-08-11,108.80973853697522,109.30777067354109,106.0280273176538,106.28797912597656,187902400,0.0
2020-08-12,107.37879756886052,110.07790879616836,107.18444536818468,109.82038879394533,165598000,0.0
2020-08-13,111.20030714999548,112.7672986221406,110.71198742895228,111.7639389038086,210082000,0.0
2020-08-14,111.58901749702606,111.75421760454508,109.85439412589318,111.6643295288086,165565200,0.0
2020-08-17,112.78673069729702,112.8110265755206,110.74600296555394,111.37279510498048,119561600,0.0
2020-08-18,111.12499444220938,112.72599420294756,110.78973060078704,112.30084228515624,105633600,0.0
2020-08-19,112.7089894111577,113.85568519716752,112.3470052838106,112.4417495727539,145538000,0.0
2020-08-20,112.48304748879556,115.05096678859472,112.46603963312674,114.93678283691406,126907200,0.0
2020-08-21,115.89638408872884,121.34318956820582,115.8842398593988,120.85973358154295,338054800,0.0
2020-08-24,125.06509916365437,125.15013843519527,120.43945211980872,122.30525970458984,345937600,0.0
2020-08-25,121.1780064067377,121.64688641801344,119.57943117585933,121.3019027709961,211495600,0.0
2020-08-26,122.6186527038837,123.40822042524168,121.55212536151603,122.95148468017578,163022400,0.0
2020-08-27,123.55397767964855,123.88680962744824,120.33739548859138,121.4816665649414,155552400,0.0
2020-08-28,122.4558732168994,122.87373703302124,121.0613775648222,121.2848892211914,187630000,0.0
2020-08-31,123.97915723775616,127.30262866474357,122.44374970807397,125.39794158935548,225702700,0.0
2020-09-01,129.01293310588505,130.99536378403553,126.84587750534726,130.39285278320312,151948100,0.0
2020-09-02,133.70656840955493,134.08556020735728,123.41547089159408,127.69127655029295,200119000,0.0
2020-09-03,123.32805227415068,125.20357217596391,117.09896674971186,117.4682388305664,257599600,0.0
2020-09-04,116.68111019411374,120.20865338231155,107.76020880398583,117.54598999023438,332607200,0.0
2020-09-08,110.73384613966655,115.6315969151868,109.49969417268504,109.6357421875,231366600,0.0
2020-09-09,113.95044673268514,115.7773827976727,112.00689488795123,114.00875091552734,176940500,0.0
2020-09-10,116.96293720757076,117.09898522798876,109.32477873982351,110.28683471679688,182274400,0.0
2020-09-11,111.33634579157452,111.97772133616776,106.89533097403393,108.83888244628906,180860300,0.0
2020-09-14,111.48210621661045,112.6579538893948,109.61629870677376,112.10404205322266,140150100,0.0
2020-09-15,114.99020836203483,115.4760961613362,110.40342635038046,112.2789535522461,184642000,0.0
2020-09-16,111.97773633652147,112.72600049138936,108.8777689505086,108.96522521972656,154679000,0.0
2020-09-17,106.62325744568642,109.0332576277836,105.64176166922014,107.22575378417967,178011000,0.0
2020-09-18,107.284058732694,107.75050700364508,103.09569964451084,103.82453155517578,287104900,0.0
2020-09-21,101.58943010037062,107.0799641548333,100.1900707538578,106.97306823730467,195713800,0.0
2020-09-22,109.49968334608216,109.67460326412942,106.07903623256472,108.65423583984376,183055400,0.0
2020-09-23,108.46961737823794,108.94578544391972,103.75649882076176,104.09662628173828,150718700,0.0
2020-09-24,102.20165410941536,107.13827671141094,102.03645401086756,105.1655731201172,167743300,0.0
2020-09-25,105.3696421159189,109.266464847538,104.63109048927912,109.11097717285156,149981400,0.0
2020-09-28,111.76393904662548,112.06518717809004,109.5968757075354,111.71534729003906,137672400,0.0
2020-09-29,111.3169269814266,112.055471291945,110.36458338283204,110.86990356445312,99382200,0.0
2020-09-30,110.57834500536248,113.95040748066543,110.41314493484072,112.54132843017578,142675200,0.0
2020-10-01,114.31970607857448,114.3974499230098,112.5607942290766,113.4936981201172,116120400,0.0
2020-10-02,109.70378044500065,112.11378793231448,109.05269237323236,109.83010864257812,144712000,0.0
2020-10-05,110.69498025864372,113.3576437621792,110.34514039230348,113.21187591552734,106243800,0.0
2020-10-06,112.43443667707562,112.84258807364456,109.08181374151268,109.96613311767578,161498200,0.0
2020-10-07,111.38493140237664,112.28868308370596,110.9087559798063,111.83194732666016,96849000,0.0
2020-10-08,112.96894671554467,113.1147145812158,111.35579518649142,111.7250747680664,83477200,0.0
2020-10-09,112.0263363208889,113.69779223052784,111.67649636705458,113.66864013671876,100506900,0.0
2020-10-12,116.67138292375654,121.64687695311152,115.91339909808642,120.8888931274414,240226800,0.0
2020-10-13,121.73435608129198,121.85097185102632,116.27298061147238,117.68205261230467,262330500,0.0
2020-10-14,117.58488382722,119.5575877167491,116.24383575511229,117.76952362060548,150712000,0.0
2020-10-15,115.36922306195072,117.77922287109192,114.81531115779592,117.30305480957033,112559200,0.0
2020-10-16,117.85695893134891,118.11934252939484,115.45667170048786,115.6607437133789,115393800,0.0
2020-10-19,116.57422168009768,117.02123764921416,112.39559027449886,112.70655822753906,120639300,0.0
2020-10-20,112.92034331318092,115.62188622477068,112.36643141199016,114.19337463378906,124423700,0.0
2020-10-21,113.37707442350197,115.35949783357891,113.16328257328864,113.5714340209961,89946000,0.0
2020-10-22,114.13506335968486,114.70841493004065,111.35578401227828,112.48304748535156,101988000,0.0
2020-10-23,113.104978970855,113.2604666496336,111.05453154484074,111.79308319091795,82572600,0.0
2020-10-26,110.79216292996242,113.26047439389082,109.69405151217104,111.80281066894533,111850700,0.0
2020-10-27,112.23037227607988,113.96985164953288,111.30718833691203,113.30904388427734,92276800,0.0
2020-10-28,111.80277346505927,112.17204548343656,107.96425581825146,108.06143188476562,143937800,0.0
2020-10-29,109.19844988747217,113.62974518620118,109.03324236591982,112.065185546875,146129200,0.0
2020-10-30,107.92541751822762,108.82916930496091,104.6796899187288,105.78751373291016,190272600,0.0
2020-11-02,106.03045798084732,107.55614568812253,104.2909784116254,105.7000503540039,122866900,0.0
2020-11-03,106.56493023946784,108.34327419283328,105.6611785129121,107.32291412353516,107624400,0.0
2020-11-04,110.9184838247905,112.32755570064144,109.17900433769591,111.70561981201172,138235500,0.0
2020-11-05,114.62093643763856,116.24380742886032,113.57142435671982,115.6704559326172,126387100,0.0
2020-11-06,115.1788900602559,116.03552551635951,113.04702688343866,115.53907012939452,114457900,0.0
2020-11-09,117.30100266982896,118.75144452373826,112.96914288637264,113.23197174072266,154515300,0.0
2020-11-10,112.48242528209808,114.46826159817878,111.1001172605192,112.89127349853516,138023400,0.0
2020-11-11,114.07889673370772,116.45411569770972,113.34880738506163,116.31783294677734,112295000,0.0
2020-11-12,116.44435364296932,117.33019127391832,115.4222258727158,116.04523468017578,103162300,0.0
2020-11-13,116.269139549406,116.49302940870272,114.74081980829088,116.09391784667967,81581900,0.0
2020-11-16,115.76294667468656,117.77799265499443,115.01339166540755,117.10631561279295,91183000,0.0
2020-11-17,116.3762301824057,117.46649204968942,115.80188944001708,116.22047424316406,74271000,0.0
2020-11-18,115.46115705407271,116.63903323322003,114.86735066411866,114.89655303955078,76322100,0.0
2020-11-19,114.4682514561133,115.89922751370858,113.70895985661822,115.4903793334961,74113000,0.0
2020-11-20,115.49038264932382,115.61692877725572,114.17622350270928,114.22489166259766,73604300,0.0
2020-11-23,114.06914317462709,114.4974645720946,110.73020141936895,110.82754516601562,127959300,0.0
2020-11-24,110.88595846342132,112.77445093316165,109.6009942581799,112.1125030517578,113874200,0.0
2020-11-25,112.48240834270746,113.65054804999696,112.11249174147991,112.9496612548828,76499200,0.0
2020-11-27,113.47533097531714,114.37090528252364,113.13462416571154,113.49479675292967,46691300,0.0
2020-11-30,113.8647208392962,117.75853018018704,113.70896490077166,115.8895034790039,169410200,0.0
2020-12-01,117.7974716427606,120.19216354656008,116.82401928706074,119.46207427978516,127728200,0.0
2020-12-02,118.78063560532624,120.09480203261867,117.68063727975763,119.8125,89004200,0.0
2020-12-03,120.24080509301903,120.49390472899616,118.96558516591388,119.67620849609376,78967600,0.0
2020-12-04,119.34523099491892,119.59833063108366,118.2939009002504,119.00452423095705,78260400,0.0
2020-12-07,119.0629479962768,121.26295226566268,119.00454323508524,120.4647216796875,86712000,0.0
2020-12-08,121.0682813821168,121.66208795851276,119.82225603327018,121.07801055908205,82225500,0.0
2020-12-09,121.2240215863675,122.60632215950014,117.7877359329826,118.54702758789062,115089200,0.0
2020-12-10,117.3010044441038,120.5815414329292,116.9602976178108,119.96826171875,81312200,0.0
2020-12-11,119.179759356302,119.50100038149354,117.3496717985599,119.16029357910156,86939800,0.0
2020-12-14,119.34525822854418,120.07534750085608,118.31340110026942,118.54702758789062,79184500,0.0
2020-12-15,121.03904746799414,124.50454247866038,120.83462338964168,124.48506927490234,157243700,0.0
2020-12-16,124.0275561892667,124.96206204213269,123.2001158255996,124.41693115234376,98208600,0.0
2020-12-17,125.47800506998152,126.13996040824291,124.64083543417424,125.28331756591795,94359800,0.0
2020-12-18,125.53642108894336,125.67270382324948,122.77181256405063,123.29747772216795,192541500,0.0
2020-12-21,121.70099438309586,124.90365310723668,120.17267468087437,124.82577514648438,121251600,0.0
2020-12-22,128.1160699450411,130.8417396142282,126.20809672049867,128.37890625,168904800,0.0
2020-12-23,128.65143115759162,128.9142525259575,127.30806252669927,127.48329162597656,88223700,0.0
2020-12-24,127.8337992434936,129.91698715927026,127.61963848875612,128.46653747558594,54930100,0.0
2020-12-28,130.43288465030292,133.6939410837403,129.96561683148184,133.0612030029297,124486200,0.0
2020-12-29,134.3851378526945,135.10548328882498,130.77362207829398,131.28955078125,121047300,0.0
2020-12-30,131.9806813052001,132.37980036355688,129.8585472989338,130.17005920410156,96452100,0.0
2020-12-31,130.5204561905309,131.16293812586437,128.22310869600184,129.1673583984375,99116600,0.0
2021-01-04,129.97534605093776,130.06295318684514,123.39480688941488,125.97445678710938,143301900,0.0
2021-01-05,125.46830579724752,128.2426516659204,125.02051106284152,127.53202056884766,97664900,0.0
2021-01-06,124.32933639261915,127.57093452826126,123.02490637051052,123.23906707763672,155088000,0.0
2021-01-07,124.95234603859188,128.13553942794485,124.4656198565864,127.4443817138672,109578200,0.0
2021-01-08,128.9142743130051,129.1089766459298,126.77268233415624,128.54437255859375,105158200,0.0
2021-01-11,125.76031685281627,126.71429603758808,125.0886323259906,125.5558853149414,100384500,0.0
2021-01-12,125.08860712256087,126.24701761180567,123.49214611607862,125.38064575195312,91951100,0.0
2021-01-13,125.3416956351918,127.96028434017008,125.07887424485143,127.41515350341795,88636800,0.0
2021-01-14,127.32757155716696,127.5222590582708,125.34172042627678,125.4877471923828,90221800,0.0
2021-01-15,125.3611781802463,126.7629517813355,123.62843438270612,123.76471710205078,111598500,0.0
2021-01-19,124.38772578454656,125.29304408982054,123.57002946950722,124.4364013671875,90757300,0.0
2021-01-20,125.24437293876636,128.97269692470792,125.13729259464834,128.52490234375,104319500,0.0
2021-01-21,130.24791374177147,135.9620736838479,130.04348223408022,133.2364044189453,120150900,0.0
2021-01-22,132.66209590266996,136.1373282057296,131.43555118884584,135.37803649902344,114459400,0.0
2021-01-25,139.27182020640586,141.23818305206848,132.91516336360118,139.12579345703125,157611700,0.0
2021-01-26,139.787742121757,140.46915569228537,137.6169330170498,139.3594207763672,98390600,0.0
2021-01-27,139.62221397143526,140.46912731644642,136.6823996104918,138.28858947753906,140843800,0.0
2021-01-28,135.8160892048896,138.22051793091006,133.07094618183902,133.45059204101562,142621100,0.0
2021-01-29,132.22404319902353,133.10988846080656,126.7532453845792,128.456787109375,177523800,0.0
2021-02-01,130.19922693086417,131.78595871131816,127.4540846986948,130.57887268066406,106239800,0.0
2021-02-02,132.12667146199954,132.69127555683025,131.0364096809211,131.4063262939453,83305400,0.0
2021-02-03,132.15586101329262,132.16560504134387,130.06294479305137,130.38418579101562,89880900,0.0
2021-02-04,132.68152499802775,133.75231340224198,131.01691536139694,133.74258422851562,84183100,0.0
2021-02-05,133.90349935519643,133.9717351183683,132.45088238594224,133.3282928466797,75693800,0.0
2021-02-08,132.61659492201852,133.52326614630692,131.53444758226135,133.47451782226562,71297200,0.0
2021-02-09,133.19178552172198,134.4201778248724,132.44111786524098,132.5970916748047,76774200,0.0
2021-02-10,133.05529021983176,133.5525022619222,131.0274820724659,131.99264526367188,73046600,0.0
2021-02-11,132.4898338171174,132.9675435248031,130.41329236021338,131.73916625976562,64280000,0.0
2021-02-12,130.9787653308469,132.12914848493614,130.33532312132203,131.97315979003906,60145100,0.0
2021-02-16,132.09015902011436,132.59709996571863,129.45789813500429,129.84786987304688,80576300,0.0
2021-02-17,127.95648558321952,128.9021461334108,126.22115310214336,127.55677032470705,97918500,0.0
2021-02-18,125.95801087666042,126.73793963420552,124.21293348401788,126.4552230834961,96856700,0.0
2021-02-19,126.9718936149738,127.43010109713762,125.56802514842084,126.61116790771484,87668800,0.0
2021-02-22,124.797821900289,126.46491917771368,122.44830023340782,122.83826446533205,103916400,0.0
2021-02-23,120.65447173544518,123.53044391763328,115.41921936454152,122.70177459716795,158273000,0.0
2021-02-24,121.80486663626252,122.40930413496974,119.16286991288813,122.20457458496094,111039900,0.0
2021-02-25,121.5513960656033,123.28672920715788,117.51528197921584,117.95398712158205,148199500,0.0
2021-02-26,119.51383705660506,121.71712880247114,118.15871701805524,118.21721649169922,164560400,0.0
2021-03-01,120.64473383419433,124.71984514122286,119.70882406427694,124.58335876464844,116307900,0.0
2021-03-02,125.18780674062197,125.49002551913252,121.8731215774664,121.98036193847656,102260900,0.0
2021-03-03,121.6781252666424,122.55554294590044,118.78265064406548,118.99713134765624,112966300,0.0
2021-03-04,118.6949297486631,120.49850624904042,115.64347345208851,117.1155776977539,178155000,0.0
2021-03-05,117.9442454649468,118.88015523948292,114.61980921267136,118.37319946289062,153766600,0.0
2021-03-08,117.89550256292888,117.96374575469044,113.29394038143424,113.44017791748048,154376600,0.0
